S3,small,"(17.966961863593575, 166.41820084184351)","(25.966961863593575, 174.41820084184351)"
S4,small,"(66.90221432247505, 167.65245307134333)","(74.90221432247505, 175.65245307134333)"
S5,small,"(140.66079528382932, 166.70951565094148)","(148.66079528382932, 174.70951565094148)"
S6,small,"(2.243042109231067, 159.6466590681183)","(10.243042109231066, 167.6466590681183)"
S7,small,"(110.87685879071549, 19.016936558563)","(118.87685879071549, 27.016936558563)"
S8,small,"(88.51792442004471, 161.24203803305164)","(96.51792442004471, 169.24203803305164)"
S9,small,"(94.59608219780061, 14.020018658009006)","(102.59608219780061, 22.020018658009008)"
S10,small,"(112.73226566501806, 167.9808820745649)","(120.73226566501806, 175.9808820745649)"
S11,small,"(0.26647048157138986, 35.41004888540895)","(8.266470481571389, 43.41004888540895)"
S12,small,"(52.11610472924847, 171.90535267033775)","(60.11610472924847, 179.90535267033775)"
S13,small,"(50.2362676517877, 37.572260193000524)","(58.2362676517877, 45.572260193000524)"
S14,small,"(5.304087057294664, 88.91206432072153)","(13.304087057294664, 96.91206432072153)"
S15,small,"(22.19631413072408, 110.28494542121314)","(30.19631413072408, 118.28494542121314)"
S16,small,"(63.58012392334848, 146.46913151870413)","(71.58012392334848, 154.46913151870413)"
S17,small,"(77.49967790433377, 136.18353419405852)","(85.49967790433377, 144.18353419405852)"
S18,small,"(136.38631389881826, 61.31037737733101)","(144.38631389881826, 69.31037737733101)"
S19,small,"(117.92859018304068, 58.36102862645893)","(125.92859018304068, 66.36102862645893)"
S20,small,"(126.88846610024865, 169.0785188618081)","(134.88846610024865, 177.0785188618081)"
S21,small,"(12.396988884185834, 48.15749388551474)","(20.396988884185834, 56.15749388551474)"
S22,small,"(117.29662157386844, 106.98753464124357)","(125.29662157386844, 114.98753464124357)"
S23,small,"(149.63046293934946, 53.43150208167318)","(157.63046293934946, 61.43150208167318)"
S24,small,"(60.44852990772258, 34.14357410840112)","(68.44852990772259, 42.14357410840112)"
S25,small,"(0.17952863086882864, 25.05094812532223)","(8.179528630868829, 33.05094812532223)"
S26,small,"(63.85513850642755, 130.88926983824956)","(71.85513850642755, 138.88926983824956)"
S27,small,"(4.167279756414224, 129.04887267532874)","(12.167279756414224, 137.04887267532874)"
S28,small,"(34.94449148324074, 47.709350972416566)","(42.94449148324074, 55.709350972416566)"
S29,small,"(25.851019819539182, 7.422883090335656)","(33.85101981953918, 15.422883090335656)"
S30,small,"(48.61469628123414, 150.8618763301255)","(56.61469628123414, 158.8618763301255)"
S31,small,"(128.92900916245787, 97.46974234961276)","(136.92900916245787, 105.46974234961276)"
S32,small,"(2.478655219408777, 12.914090859082062)","(10.478655219408777, 20.914090859082062)"
S33,small,"(48.91906048238687, 4.782514839339699)","(56.91906048238687, 12.782514839339699)"
S34,small,"(77.96168966477812, 159.53504010923896)","(85.96168966477812, 167.53504010923896)"
S35,small,"(84.2018569611997, 28.78231407305641)","(92.2018569611997, 36.78231407305641)"
M0,medium,"(135.3723939036839, 133.90868097798153)","(146.3723939036839, 140.90868097798153)"
M1,medium,"(114.3802026763606, 40.14429686532311)","(125.3802026763606, 47.14429686532311)"
M2,medium,"(15.55796145519062, 122.98876767358217)","(26.557961455190622, 129.98876767358217)"
M3,medium,"(17.026734195597786, 35.67454506391453)","(28.026734195597786, 42.67454506391453)"
M4,medium,"(2.5929321800429244, 104.449506131056)","(13.592932180042924, 111.449506131056)"
M5,medium,"(139.4390479573615, 5.136759738790801)","(150.4390479573615, 12.1367597387908)"
M6,medium,"(73.29222264940812, 39.78525569093288)","(84.29222264940812, 46.78525569093288)"
M7,medium,"(88.97908705256576, 140.92220854933527)","(99.97908705256576, 147.92220854933527)"
M8,medium,"(148.16193943353395, 89.63486334814455)","(159.16193943353395, 96.63486334814455)"
M9,medium,"(93.3934874841383, 40.349151736532704)","(104.3934874841383, 47.349151736532704)"
M10,medium,"(0.6820564721049903, 118.9676517127551)","(11.68205647210499, 125.9676517127551)"
M11,medium,"(66.16304511477044, 2.934650647870229)","(77.16304511477044, 9.934650647870228)"
M12,medium,"(30.54993491338083, 130.0770021674732)","(41.54993491338083, 137.0770021674732)"
M13,medium,"(121.36164299139072, 73.12991795228646)","(132.36164299139074, 80.12991795228646)"
M14,medium,"(143.27843370835953, 100.36533528292912)","(154.27843370835953, 107.36533528292912)"
L0,large,"(23.54395878437798, 68.56199536917082)","(35.54395878437798, 78.56199536917082)"
L1,large,"(28.45916833776421, 145.82428419571235)","(40.45916833776421, 155.82428419571235)"
L2,large,"(132, 39)","(144, 49)"
L3,large,"(132, 115)","(144, 125)"
L4,large,"(38.864175777637115, 20.00548200816324)","(50.864175777637115, 30.00548200816324)"
L5,large,"(137, 20)","(149, 30)"
L6,large,"(111.90905797115181, 1.726486748167556)","(123.90905797115181, 11.726486748167556)"
L7,large,"(113.34826055654457, 133.2490404776955)","(125.34826055654457, 143.2490404776955)"
L8,large,"(146, 150)","(158, 160)"
60,2,24095370.0,5
S0,small,"(143.31131387723715, 114.01868663901249)","(151.31131387723715, 122.01868663901249)"
S1,small,"(38.673298514630375, 86.34485485135144)","(46.673298514630375, 94.34485485135144)"
S2,small,"(56.758551610506665, 139.02838009160644)","(64.75855161050666, 147.02838009160644)"
S3,small,"(144.96058016676537, 33.7503559815523)","(152.96058016676537, 41.7503559815523)"
S4,small,"(60.444278907075926, 83.2821082306106)","(68.44427890707593, 91.2821082306106)"
S5,small,"(126.03800786946461, 167.9875335815284)","(134.0380078694646, 175.9875335815284)"
S6,small,"(91.34015736797097, 98.05022175171794)","(99.34015736797097, 106.05022175171794)"
S7,small,"(67.73834090690048, 103.85237107273966)","(75.73834090690048, 111.85237107273966)"
S8,small,"(132.6205028879351, 37.20991545853823)","(140.6205028879351, 45.20991545853823)"
S9,small,"(122.31683915198978, 136.9978872284573)","(130.31683915198977, 144.9978872284573)"
S10,small,"(33.27883849562359, 49.826945274948)","(41.27883849562359, 57.826945274948)"
S11,small,"(50.291853815183664, 164.40501643159274)","(58.291853815183664, 172.40501643159274)"
S12,small,"(114.65985059583349, 163.86608008548808)","(122.65985059583349, 171.86608008548808)"
S13,small,"(70.52859252434101, 68.8570907735323)","(78.52859252434101, 76.8570907735323)"
S14,small,"(111.68007392916365, 76.24076897656903)","(119.68007392916365, 84.24076897656903)"
S15,small,"(122.62448880052204, 124.81881362764767)","(130.62448880052204, 132.81881362764767)"
S16,small,"(24.163395621258672, 104.91532680194595)","(32.16339562125867, 112.91532680194595)"
S17,small,"(46.26460583521288, 31.434546351455676)","(54.26460583521288, 39.43454635145568)"
S18,small,"(136.1918137200174, 55.15776928631361)","(144.1918137200174, 63.15776928631361)"
S19,small,"(110.27123240083863, 138.89695028551634)","(118.27123240083863, 146.89695028551634)"
S20,small,"(82.491755468605, 126.29328657442201)","(90.491755468605, 134.293286574422)"
S21,small,"(32.585008618693514, 28.830232230123368)","(40.585008618693514, 36.83023223012337)"
S22,small,"(20.960481437147852, 91.23924772724205)","(28.960481437147852, 99.23924772724205)"
S23,small,"(125.79270048114198, 56.30240746960857)","(133.792700481142, 64.30240746960857)"
S24,small,"(55.01646903257452, 52.22755816460484)","(63.01646903257452, 60.22755816460484)"
S25,small,"(68.86099468853489, 138.91987554470495)","(76.86099468853489, 146.91987554470495)"
S26,small,"(43.65327788332102, 48.68680171509466)","(51.65327788332102, 56.68680171509466)"
S27,small,"(109.43958376770411, 127.21183525822664)","(117.43958376770411, 135.21183525822664)"
S28,small,"(110.05788875087813, 14.775112822572256)","(118.05788875087813, 22.775112822572254)"
S29,small,"(148.27570225907226, 58.985970977621925)","(156.27570225907226, 66.98597097762192)"
S30,small,"(84.09318110950746, 170.79365964145285)","(92.09318110950746, 178.79365964145285)"
S31,small,"(46.357320759840675, 151.24704645567164)","(54.357320759840675, 159.24704645567164)"
S32,small,"(8.689574489308333, 88.49659719607267)","(16.689574489308335, 96.49659719607267)"
S33,small,"(50.55838185992552, 92.46425818230854)","(58.55838185992552, 100.46425818230854)"
S34,small,"(124.08923107308983, 14.654266420819582)","(132.08923107308982, 22.65426642081958)"
S35,small,"(114.30162191896213, 65.4743845719337)","(122.30162191896213, 73.4743845719337)"
M0,medium,"(79, 111)","(90, 118)"
M1,medium,"(119.15068174887011, 113.28516996237725)","(130.1506817488701, 120.28516996237725)"
M2,medium,"(33.40311018384997, 0.7926904881155582)","(44.40311018384997, 7.792690488115558)"
M3,medium,"(72.38737122301471, 91.36180775480018)","(83.38737122301471, 98.36180775480018)"
M4,medium,"(95.21506889430142, 59.170766116037505)","(106.21506889430142, 66.1707661160375)"
M5,medium,"(129.07678039078147, 70.91898585905585)","(140.07678039078147, 77.91898585905585)"
M6,medium,"(109.77682294626477, 101.73268650524267)","(120.77682294626477, 108.73268650524267)"
M7,medium,"(96.3160012915989, 167.03408661718836)","(107.3160012915989, 174.03408661718836)"
M8,medium,"(61.012082945242454, 0.319182605370108)","(72.01208294524245, 7.319182605370108)"
M9,medium,"(33.66892296672697, 14.06339372850185)","(44.66892296672697, 21.06339372850185)"
M10,medium,"(38.3367155718516, 62.36885470325115)","(49.3367155718516, 69.36885470325115)"
M11,medium,"(114.98169975218296, 40.81782185439561)","(125.98169975218296, 47.81782185439561)"
M12,medium,"(60.17029152787193, 38.69061192264705)","(71.17029152787194, 45.69061192264705)"
M13,medium,"(61.74725540477942, 127.59859244949185)","(72.74725540477942, 134.59859244949183)"
M14,medium,"(93.03656999383595, 152.5399154869957)","(104.03656999383595, 159.5399154869957)"
L0,large,"(97, 29)","(109, 39)"
L1,large,"(77.22024381895065, 35.61870133878178)","(89.22024381895065, 45.61870133878178)"
L2,large,"(125.73006268431173, 87.8974101191645)","(137.73006268431175, 97.8974101191645)"
L3,large,"(147.33099319373142, 73.23829786172871)","(159.33099319373142, 83.23829786172871)"
L4,large,"(10, 58)","(22, 68)"
L5,large,"(82.9985274546389, 3.003190708945497)","(94.9985274546389, 13.003190708945496)"
L6,large,"(56.957122629662244, 16.049294055204637)","(68.95712262966225, 26.049294055204637)"
L7,large,"(144, 96)","(156, 106)"
L8,large,"(45, 107)","(57, 117)"
60,2,23822010.0,5
S0,small,"(53.94356793605606, 133.07621428981)","(61.94356793605606, 141.07621428981)"
S1,small,"(75.57141257124718, 170.9549781601761)","(83.57141257124718, 178.9549781601761)"
S2,small,"(95.67638647705876, 39.350230425726274)","(103.67638647705876, 47.350230425726274)"
S3,small,"(129.02888254070598, 33.4961871088438)","(137.02888254070598, 41.4961871088438)"
S4,small,"(57.988348095063294, 168.19060663212576)","(65.98834809506329, 176.19060663212576)"
S5,small,"(144.49515773852434, 100.8275505291361)","(152.49515773852434, 108.8275505291361)"
S6,small,"(98.29746449676993, 113.79508487686587)","(106.29746449676993, 121.79508487686587)"
S7,small,"(137.66742101108622, 89.69219190323878)","(145.66742101108622, 97.69219190323878)"
S8,small,"(127.59858071228501, 104.41476630335855)","(135.598580712285, 112.41476630335855)"
S9,small,"(76.71577626971491, 43.734390579499525)","(84.71577626971491, 51.734390579499525)"
S10,small,"(32.72380840925679, 99.39578717058656)","(40.72380840925679, 107.39578717058656)"
S11,small,"(126.47329818173162, 11.149059920439898)","(134.47329818173162, 19.149059920439896)"
S12,small,"(59.98583976375742, 46.562116191767664)","(67.98583976375741, 54.562116191767664)"
S13,small,"(70.13569303401808, 109.17940717013985)","(78.13569303401808, 117.17940717013985)"
S14,small,"(97.03068210059496, 154.1135001301966)","(105.03068210059496, 162.1135001301966)"
S15,small,"(88.66362664459726, 74.92279722000934)","(96.66362664459726, 82.92279722000934)"
S16,small,"(93.61647421953656, 170.93721737085795)","(101.61647421953656, 178.93721737085795)"
S17,small,"(89.2389361055089, 62.029615615718036)","(97.2389361055089, 70.02961561571803)"
S18,small,"(116.30102314135954, 129.69914487022442)","(124.30102314135954, 137.69914487022442)"
S19,small,"(89.1436924717159, 14.446694285581659)","(97.1436924717159, 22.446694285581657)"
S20,small,"(124.56658201903055, 154.92329528293047)","(132.56658201903053, 162.92329528293047)"
S21,small,"(73.90606930683207, 33.16619977801875)","(81.90606930683207, 41.16619977801875)"
S22,small,"(70.39635161313441, 83.1313844857354)","(78.39635161313441, 91.1313844857354)"
S23,small,"(78.43893328875231, 132.33708407133614)","(86.43893328875231, 140.33708407133614)"
S24,small,"(55.78307515696155, 61.550013082265885)","(63.78307515696155, 69.55001308226588)"
S25,small,"(63.086363737105216, 9.249283296159385)","(71.08636373710522, 17.249283296159383)"
S26,small,"(61.00718000554849, 30.8422378225129)","(69.00718000554849, 38.8422378225129)"
S27,small,"(110.10521119948466, 169.7128828046897)","(118.10521119948466, 177.7128828046897)"
S28,small,"(112.33340714570302, 107.27469892696135)","(120.33340714570302, 115.27469892696135)"
S29,small,"(5.725819004939027, 78.25430494438787)","(13.725819004939027, 86.25430494438787)"
S30,small,"(123.20577577826056, 48.36212134130443)","(131.20577577826054, 56.36212134130443)"
S31,small,"(151.7782547128754, 65.8540472355801)","(159.7782547128754, 73.8540472355801)"
S32,small,"(33.69419755684795, 42.71036253438564)","(41.69419755684795, 50.71036253438564)"
S33,small,"(10.678240505982702, 113.94594817962553)","(18.6782405059827, 121.94594817962553)"
S34,small,"(33.96795746420758, 83.15373700270081)","(41.96795746420758, 91.15373700270081)"
S35,small,"(121.39157402066408, 0.020571921528563575)","(129.39157402066408, 8.020571921528564)"
M0,medium,"(18.633650675210585, 85.45369215597941)","(29.633650675210585, 92.45369215597941)"
M1,medium,"(142.57297357391556, 32.83903552394504)","(153.57297357391556, 39.83903552394504)"
M2,medium,"(44.135770390903765, 98.45137395266298)","(55.135770390903765, 105.45137395266298)"
M3,medium,"(55.768697178018726, 122.52734733067882)","(66.76869717801873, 129.52734733067882)"
M4,medium,"(39.34113825560213, 66.64642213459831)","(50.34113825560213, 73.64642213459831)"
M5,medium,"(33.437333582943765, 22.305123790914948)","(44.437333582943765, 29.305123790914948)"
M6,medium,"(104.4833084146613, 13.899534527553032)","(115.4833084146613, 20.89953452755303)"
M7,medium,"(44.99799722733527, 35.44824753999511)","(55.99799722733527, 42.44824753999511)"
M8,medium,"(1.6684754770302015, 96.74069229681226)","(12.668475477030201, 103.74069229681226)"
M9,medium,"(53.575166084032084, 86.48832624373865)","(64.57516608403208, 93.48832624373865)"
M10,medium,"(95.03422032776437, 51.25345725751038)","(106.03422032776437, 58.25345725751038)"
M11,medium,"(130.34968257035803, 116.99904848273309)","(141.34968257035803, 123.99904848273309)"
M12,medium,"(121.50243618976587, 167.58730638235696)","(132.5024361897659, 174.58730638235696)"
M13,medium,"(61.979523244958266, 98.22822965158598)","(72.97952324495827, 105.22822965158598)"
M14,medium,"(79.82799474643649, 146.39703091872732)","(90.82799474643649, 153.39703091872732)"
L0,large,"(18.962000995313463, 59.10246411186555)","(30.962000995313463, 69.10246411186554)"
L1,large,"(28.826770903561528, 116.57807389702974)","(40.826770903561524, 126.57807389702974)"
L2,large,"(58, 149)","(70, 159)"
L3,large,"(142.07815406331395, 49.22603149640922)","(154.07815406331395, 59.22603149640922)"
L4,large,"(87.8178802770733, 96.4101168950391)","(99.8178802770733, 106.4101168950391)"
L5,large,"(110.36129572352496, 66.90198911532754)","(122.36129572352496, 76.90198911532754)"
L6,large,"(107, 89)","(119, 99)"
L7,large,"(110, 29)","(122, 39)"
L8,large,"(111, 68)","(123, 78)"
60,2,25690140.0,5
S0,small,"(52.92048964679742, 124.81120439122301)","(60.92048964679742, 132.81120439122301)"
S1,small,"(134.68558044303788, 141.90343268168627)","(142.68558044303788, 149.90343268168627)"
S2,small,"(60.881752873646796, 93.6601871222386)","(68.8817528736468, 101.6601871222386)"
S3,small,"(74.09058435043117, 136.42190508725562)","(82.09058435043117, 144.42190508725562)"
S4,small,"(130.82203894608105, 40.76579838095978)","(138.82203894608105, 48.76579838095978)"
S5,small,"(37.94496135508085, 82.3115054722421)","(45.94496135508085, 90.3115054722421)"
